timestamp, robot_time[1], robot_ee_position[3], robot_ee_orientation[9], robot_ee_ori_error[3], sensed_forces_moments[6], 
204964, 10.2059, 0.511542, -0.0318369, 0.205282, 0.573113, 0.77879, 0.255003, 0.67507, -0.625089, 0.391847, 0.464567, -0.0524277, -0.883985, -0.23428, -0.366581, 0.723701, 0.00853282, 1.98306e-05, -0.00768013, 0.033531, 0.418297, 0.021501
215234, 10.2169, 0.511538, -0.0318366, 0.205278, 0.573114, 0.778791, 0.254998, 0.675074, -0.625088, 0.391841, 0.464558, -0.0524269, -0.883989, -0.234277, -0.366574, 0.723704, 0.00425201, -0.00252873, 0.00778085, 0.033284, 0.418473, 0.021767
225559, 10.2269, 0.511539, -0.0318353, 0.205283, 0.573108, 0.778795, 0.255001, 0.675075, -0.625084, 0.391847, 0.464566, -0.0524263, -0.883985, -0.23428, -0.366579, 0.723706, 4.63705e-05, -9.02175e-05, -1.99895e-05, 0.033317, 0.418271, 0.021498
235896, 10.2369, 0.511543, -0.0318371, 0.205284, 0.573108, 0.778794, 0.255003, 0.675072, -0.625085, 0.391851, 0.464569, -0.052428, -0.883983, -0.234282, -0.366582, 0.723704, -1.70179e-05, -6.10358e-05, 0.00760954, 0.033318, 0.418523, 0.021496
246224, 10.2479, 0.511543, -0.0318347, 0.205284, 0.573106, 0.778796, 0.255003, 0.675074, -0.625083, 0.39185, 0.46457, -0.0524257, -0.883983, -0.234281, -0.366582, 0.723706, -1.71955e-05, -6.09194e-05, 0.00760954, 0.033318, 0.418523, 0.021496
256423, 10.2579, 0.511538, -0.0318339, 0.205278, 0.573111, 0.778793, 0.254999, 0.675077, -0.625086, 0.39184, 0.464559, -0.0524241, -0.883989, -0.234275, -0.366575, 0.723706, 0.00419383, -0.00248861, 0.00747085, 0.033283, 0.418475, 0.021363
266608, 10.2679, 0.511543, -0.0318369, 0.205284, 0.573108, 0.778795, 0.255002, 0.675073, -0.625084, 0.391851, 0.464569, -0.0524279, -0.883983, -0.234282, -0.366582, 0.723705, 0.00431508, -0.0025611, 0.000149536, 0.033283, 0.418221, 0.021768
276804, 10.2779, 0.511543, -0.0318358, 0.205282, 0.57311, 0.778793, 0.255003, 0.675073, -0.625086, 0.391848, 0.464567, -0.0524263, -0.883985, -0.23428, -0.366581, 0.723704, 9.99393e-06, -4.02808e-05, 0.0152599, 0.03354, 0.418393, 0.021496
286982, 10.2879, 0.511539, -0.0318344, 0.205282, 0.573109, 0.778795, 0.255001, 0.675075, -0.625084, 0.391845, 0.464564, -0.0524253, -0.883986, -0.234278, -0.366578, 0.723706, -1.65942e-05, -5.97884e-05, 0.00761021, 0.033318, 0.418523, 0.021496
297149, 10.2989, 0.511543, -0.0318369, 0.205286, 0.573108, 0.778794, 0.255005, 0.675071, -0.625085, 0.391853, 0.464572, -0.0524278, -0.883982, -0.234283, -0.366584, 0.723703, 9.555e-06, -4.147e-05, 0.0152592, 0.03354, 0.418393, 0.021496
307325, 10.3089, 0.511543, -0.031835, 0.205284, 0.57311, 0.778792, 0.255006, 0.67507, -0.625088, 0.391849, 0.46457, -0.0524258, -0.883983, -0.23428, -0.366584, 0.723702, -1.77516e-05, -6.06038e-05, 0.00760952, 0.033318, 0.418523, 0.021496
317515, 10.319, 0.511543, -0.0318327, 0.205284, 0.5731, 0.7788, 0.255002, 0.675078, -0.625078, 0.391852, 0.464571, -0.0524242, -0.883983, -0.234281, -0.366582, 0.72371, 5.33975e-08, -1.2966e-06, -5.5935e-07, 0.033539, 0.41865, 0.021498
327791, 10.3289, 0.511539, -0.0318367, 0.205281, 0.573115, 0.77879, 0.255002, 0.675071, -0.62509, 0.391844, 0.464563, -0.0524271, -0.883987, -0.234278, -0.366578, 0.723701, 4.61497e-05, -8.94304e-05, -1.97043e-05, 0.033317, 0.418271, 0.021498
338166, 10.3399, 0.511538, -0.0318348, 0.205278, 0.573111, 0.778793, 0.254998, 0.675077, -0.625086, 0.391841, 0.464559, -0.0524251, -0.883989, -0.234276, -0.366574, 0.723706, 2.10117e-05, -0.00497873, 0.0153409, 0.03348, 0.418396, 0.021632
348516, 10.3499, 0.511543, -0.0318352, 0.205284, 0.573105, 0.778797, 0.255002, 0.675075, -0.625082, 0.391851, 0.46457, -0.0524263, -0.883983, -0.234282, -0.366582, 0.723707, 0.00422908, -0.0074011, 0.0151995, 0.033446, 0.418348, 0.021499
358902, 10.3599, 0.511543, -0.0318359, 0.205284, 0.573107, 0.778796, 0.255003, 0.675073, -0.625083, 0.391851, 0.46457, -0.0524269, -0.883983, -0.234282, -0.366582, 0.723705, 0.00419299, -0.00249104, 0.00746954, 0.033283, 0.418475, 0.021363
369298, 10.3709, 0.511543, -0.0318366, 0.205284, 0.573111, 0.778792, 0.255005, 0.675069, -0.625088, 0.39185, 0.46457, -0.0524276, -0.883983, -0.234281, -0.366583, 0.723701, 9.5453e-06, -4.07517e-05, 0.0152595, 0.03354, 0.418393, 0.021496
379667, 10.3809, 0.511543, -0.0318356, 0.205284, 0.57311, 0.778793, 0.255005, 0.675071, -0.625087, 0.39185, 0.46457, -0.0524266, -0.883983, -0.234281, -0.366583, 0.723703, 9.53964e-06, -4.07475e-05, 0.0152595, 0.03354, 0.418393, 0.021496
389967, 10.3919, 0.511543, -0.0318345, 0.205284, 0.573109, 0.778793, 0.255005, 0.675071, -0.625086, 0.391849, 0.46457, -0.0524257, -0.883983, -0.23428, -0.366583, 0.723703, -1.75597e-05, -6.0707e-05, 0.00760953, 0.033318, 0.418523, 0.021496
400289, 10.4019, 0.511543, -0.0318357, 0.205284, 0.573108, 0.778795, 0.255003, 0.675072, -0.625084, 0.391851, 0.46457, -0.0524267, -0.883983, -0.234281, -0.366582, 0.723704, 0.0043058, 0.00237906, 6.95252e-05, 0.033343, 0.418218, 0.021633
410567, 10.4119, 0.511539, -0.0318379, 0.205281, 0.573117, 0.778788, 0.255002, 0.675069, -0.625093, 0.391843, 0.464563, -0.0524282, -0.883987, -0.234279, -0.366578, 0.723699, 1.01225e-05, -3.92935e-05, 0.0152603, 0.03354, 0.418393, 0.021496
420885, 10.4219, 0.511543, -0.0318396, 0.205284, 0.573115, 0.778789, 0.255004, 0.675067, -0.625091, 0.39185, 0.464569, -0.0524302, -0.883984, -0.234283, -0.366582, 0.723699, -1.73165e-05, -6.07459e-05, 0.00760958, 0.033318, 0.418523, 0.021496
431228, 10.4329, 0.511543, -0.0318356, 0.205283, 0.573111, 0.778792, 0.255004, 0.675071, -0.625087, 0.391848, 0.464567, -0.0524262, -0.883984, -0.23428, -0.366581, 0.723703, 9.73846e-06, -4.02811e-05, 0.0152598, 0.03354, 0.418393, 0.021496
441506, 10.4429, 0.511538, -0.0318365, 0.20528, 0.573112, 0.778793, 0.254999, 0.675075, -0.625086, 0.391843, 0.464561, -0.0524268, -0.883988, -0.234278, -0.366576, 0.723705, 4.68927e-05, -8.92714e-05, -1.94195e-05, 0.033317, 0.418271, 0.021498
451856, 10.4529, 0.511543, -0.0318343, 0.205283, 0.573104, 0.778798, 0.255001, 0.675077, -0.62508, 0.39185, 0.464568, -0.0524254, -0.883984, -0.23428, -0.36658, 0.723709, 4.64489e-05, -9.07454e-05, -2.02009e-05, 0.033317, 0.418271, 0.021498
462206, 10.4639, 0.511538, -0.0318335, 0.205278, 0.57311, 0.778794, 0.254998, 0.675077, -0.625085, 0.39184, 0.464559, -0.0524241, -0.883989, -0.234275, -0.366575, 0.723707, 8.39249e-05, -0.00500868, 0.00772085, 0.033479, 0.418144, 0.021633
472566, 10.4739, 0.511543, -0.0318365, 0.205284, 0.573111, 0.778791, 0.255005, 0.675069, -0.625088, 0.39185, 0.46457, -0.0524273, -0.883983, -0.234281, -0.366583, 0.723701, 0.00424143, 0.00240927, 0.00769951, 0.033344, 0.418469, 0.021631
482871, 10.4839, 0.511543, -0.0318316, 0.205283, 0.573104, 0.778797, 0.255004, 0.675076, -0.625082, 0.391848, 0.464568, -0.0524225, -0.883984, -0.234278, -0.366582, 0.723708, 0.00424173, 0.00240973, 0.0076998, 0.033344, 0.418469, 0.021631
493282, 10.4949, 0.511543, -0.0318359, 0.205283, 0.573109, 0.778794, 0.255003, 0.675073, -0.625085, 0.391848, 0.464568, -0.0524265, -0.883984, -0.23428, -0.366581, 0.723704, 4.59928e-05, -9.04704e-05, -2.02106e-05, 0.033317, 0.418271, 0.021498
503623, 10.5049, 0.511542, -0.0318352, 0.205282, 0.573111, 0.778792, 0.255003, 0.675072, -0.625087, 0.391846, 0.464566, -0.0524261, -0.883985, -0.234279, -0.36658, 0.723703, 0.00428398, -0.00248994, 0.00750002, 0.033505, 0.418093, 0.021365
513890, 10.5149, 0.511543, -0.0318353, 0.205285, 0.573108, 0.778794, 0.255005, 0.675071, -0.625086, 0.391851, 0.464572, -0.0524266, -0.883982, -0.234282, -0.366584, 0.723703, 0.0042194, -0.00246115, 0.0151193, 0.033506, 0.418345, 0.021363
524173, 10.5259, 0.511543, -0.0318329, 0.205284, 0.573103, 0.778798, 0.255003, 0.675076, -0.625081, 0.39185, 0.46457, -0.052424, -0.883983, -0.23428, -0.366583, 0.723708, 0.0042018, -0.00743092, 0.00754954, 0.033223, 0.418478, 0.021498
534455, 10.5359, 0.511543, -0.0318343, 0.205284, 0.573107, 0.778795, 0.255004, 0.675073, -0.625084, 0.39185, 0.46457, -0.0524252, -0.883983, -0.23428, -0.366583, 0.723705, 9.61927e-06, -4.07978e-05, 0.0152595, 0.03354, 0.418393, 0.021496
544727, 10.5459, 0.511543, -0.0318338, 0.205283, 0.573104, 0.778798, 0.255001, 0.675077, -0.625081, 0.391849, 0.464568, -0.0524249, -0.883984, -0.23428, -0.36658, 0.723708, 7.42704e-05, -7.06288e-05, 0.0076398, 0.033539, 0.418141, 0.021498
555010, 10.5559, 0.511538, -0.0318367, 0.205279, 0.573116, 0.77879, 0.254999, 0.675073, -0.62509, 0.39184, 0.464559, -0.0524266, -0.883989, -0.234276, -0.366575, 0.723702, 1.07328e-05, -3.85718e-05, 0.0152608, 0.03354, 0.418393, 0.021496
565351, 10.5669, 0.511543, -0.0318354, 0.205283, 0.57311, 0.778793, 0.255003, 0.675072, -0.625087, 0.391848, 0.464567, -0.0524264, -0.883984, -0.23428, -0.366581, 0.723703, 0.00423782, -0.00240034, 0.0075098, 0.033727, 0.418472, 0.021365
575635, 10.5769, 0.511542, -0.0318389, 0.205283, 0.573111, 0.778793, 0.255001, 0.675071, -0.625087, 0.391849, 0.464567, -0.0524296, -0.883984, -0.234282, -0.36658, 0.723703, 1.03645e-05, -4.06902e-05, 0.0152598, 0.03354, 0.418393, 0.021496
585906, 10.5869, 0.511538, -0.0318347, 0.20528, 0.573108, 0.778796, 0.254998, 0.675078, -0.625083, 0.391844, 0.464561, -0.0524255, -0.883988, -0.234277, -0.366575, 0.723708, 3.8084e-05, -0.00491937, 0.00773059, 0.033702, 0.418523, 0.021633
596238, 10.5979, 0.511542, -0.0318374, 0.205281, 0.573115, 0.778789, 0.255003, 0.675069, -0.625091, 0.391845, 0.464565, -0.0524277, -0.883986, -0.234279, -0.36658, 0.7237, -1.71198e-05, -5.97072e-05, 0.0076101, 0.033318, 0.418523, 0.021496
606444, 10.6079, 0.511543, -0.0318316, 0.205283, 0.573102, 0.778799, 0.255003, 0.675078, -0.62508, 0.391848, 0.464568, -0.0524226, -0.883984, -0.234278, -0.366581, 0.723709, 0.00847999, 9.55464e-06, 0.0152098, 0.033532, 0.418291, 0.021499
616783, 10.6179, 0.511538, -0.0318363, 0.205278, 0.573116, 0.77879, 0.254999, 0.675073, -0.62509, 0.39184, 0.464559, -0.0524266, -0.883989, -0.234276, -0.366575, 0.723702, 0.00430675, 0.00238144, 7.08542e-05, 0.033343, 0.418218, 0.021633
627066, 10.6279, 0.511542, -0.0318367, 0.205281, 0.573112, 0.778792, 0.255002, 0.675072, -0.625087, 0.391846, 0.464565, -0.0524271, -0.883986, -0.234279, -0.366579, 0.723703, 4.62385e-05, -8.99405e-05, -1.99048e-05, 0.033317, 0.418271, 0.021498
637408, 10.6389, 0.511543, -0.0318349, 0.205283, 0.573108, 0.778795, 0.255003, 0.675074, -0.625084, 0.391848, 0.464567, -0.0524259, -0.883984, -0.23428, -0.366581, 0.723705, 0.00849701, 6.95432e-05, 0.0075998, 0.033754, 0.418418, 0.0215
647735, 10.6489, 0.511542, -0.0318362, 0.205283, 0.57311, 0.778793, 0.255003, 0.675072, -0.625086, 0.391848, 0.464567, -0.0524272, -0.883984, -0.234281, -0.366581, 0.723703, 0.00430601, 0.00237954, 6.97991e-05, 0.033343, 0.418218, 0.021633
658051, 10.6599, 0.511543, -0.0318352, 0.205283, 0.573106, 0.778796, 0.255001, 0.675075, -0.625082, 0.391849, 0.464568, -0.0524262, -0.883984, -0.234281, -0.36658, 0.723706, 8.32485e-05, -0.00501066, 0.00771978, 0.033479, 0.418144, 0.021633
668351, 10.6699, 0.511542, -0.0318353, 0.205281, 0.573107, 0.778796, 0.255, 0.675076, -0.625083, 0.391847, 0.464565, -0.052426, -0.883986, -0.234279, -0.366578, 0.723707, 0.00425959, 0.00246983, 9.00947e-05, 0.033566, 0.418596, 0.021633
678591, 10.6799, 0.511539, -0.0318355, 0.205282, 0.57311, 0.778794, 0.255002, 0.675074, -0.625085, 0.391847, 0.464566, -0.0524262, -0.883986, -0.234279, -0.366579, 0.723705, -1.67849e-05, -6.00676e-05, 0.00761003, 0.033318, 0.418523, 0.021496
688874, 10.6899, 0.511543, -0.0318342, 0.205284, 0.573105, 0.778796, 0.255003, 0.675074, -0.625082, 0.39185, 0.46457, -0.0524254, -0.883983, -0.234281, -0.366582, 0.723706, 0.00010081, -0.00494092, 0.000109536, 0.033701, 0.418271, 0.021635
699148, 10.7009, 0.511543, -0.0318337, 0.205283, 0.573105, 0.778797, 0.255002, 0.675076, -0.625082, 0.391849, 0.464568, -0.0524248, -0.883984, -0.234279, -0.366581, 0.723707, 9.10896e-05, -5.11038e-07, 2.97993e-05, 0.033761, 0.418268, 0.0215
709467, 10.7109, 0.511543, -0.0318367, 0.205285, 0.573111, 0.778792, 0.255006, 0.675068, -0.625088, 0.391852, 0.464572, -0.0524279, -0.883982, -0.234283, -0.366585, 0.723701, 2.72278e-05, 1.87888e-05, 0.00764924, 0.033762, 0.41852, 0.021498
719763, 10.7209, 0.511542, -0.0318327, 0.205281, 0.573104, 0.778798, 0.255001, 0.675078, -0.625081, 0.391847, 0.464565, -0.0524235, -0.883986, -0.234278, -0.366579, 0.723709, 7.43987e-05, -7.00446e-05, 0.0076401, 0.033539, 0.418141, 0.021498
730093, 10.7319, 0.511539, -0.031834, 0.20528, 0.573112, 0.778792, 0.255001, 0.675074, -0.625088, 0.391842, 0.464562, -0.0524246, -0.883988, -0.234276, -0.366577, 0.723704, 7.42895e-05, -6.90219e-05, 0.00764052, 0.033539, 0.418141, 0.021498
740433, 10.7419, 0.511543, -0.031837, 0.205284, 0.573112, 0.778791, 0.255005, 0.675069, -0.625089, 0.391849, 0.46457, -0.0524277, -0.883983, -0.234281, -0.366583, 0.723701, 0.00847945, 9.30965e-06, 0.0152095, 0.033532, 0.418291, 0.021499
750741, 10.7519, 0.511539, -0.0318319, 0.20528, 0.573109, 0.778794, 0.255001, 0.675077, -0.625085, 0.391841, 0.464561, -0.0524227, -0.883988, -0.234275, -0.366577, 0.723707, 4.63698e-05, -8.8908e-05, -1.94093e-05, 0.033317, 0.418271, 0.021498
760957, 10.7619, 0.511538, -0.031835, 0.205279, 0.573111, 0.778794, 0.254998, 0.675077, -0.625085, 0.391841, 0.464559, -0.0524251, -0.883989, -0.234276, -0.366574, 0.723707, 0.00424309, 0.0024112, 0.00770084, 0.033344, 0.418469, 0.021631
771162, 10.7719, 0.511543, -0.0318317, 0.205283, 0.573108, 0.778794, 0.255006, 0.675073, -0.625086, 0.391846, 0.464568, -0.0524227, -0.883984, -0.234277, -0.366583, 0.723704, 9.29535e-06, -3.99927e-05, 0.0152598, 0.03354, 0.418393, 0.021496
781360, 10.7829, 0.511544, -0.0318335, 0.205284, 0.573103, 0.778796, 0.255009, 0.675072, -0.625083, 0.391854, 0.464576, -0.0524231, -0.88398, -0.234281, -0.366589, 0.723705, 2.64978e-05, 1.8238e-05, 0.00764879, 0.033762, 0.41852, 0.021498
791580, 10.7929, 0.511543, -0.0318356, 0.205283, 0.573111, 0.778792, 0.255004, 0.675071, -0.625088, 0.391847, 0.464567, -0.0524264, -0.883984, -0.23428, -0.366582, 0.723702, 5.56565e-05, -0.00503023, 5.97995e-05, 0.033257, 0.418275, 0.021633
801741, 10.8029, 0.511539, -0.0318333, 0.20528, 0.573112, 0.778792, 0.255002, 0.675074, -0.625088, 0.391841, 0.464561, -0.0524239, -0.883988, -0.234275, -0.366577, 0.723704, 0.00424219, 0.00241121, 0.00770059, 0.033344, 0.418469, 0.021631
811896, 10.8129, 0.511543, -0.0318313, 0.205283, 0.573102, 0.778799, 0.255002, 0.675079, -0.625079, 0.391849, 0.464568, -0.0524226, -0.883984, -0.234278, -0.366581, 0.72371, 0.00428408, -0.00249051, 0.0074998, 0.033505, 0.418093, 0.021365
822050, 10.8239, 0.511539, -0.0318302, 0.20528, 0.573104, 0.778798, 0.255, 0.675081, -0.62508, 0.391842, 0.464561, -0.052421, -0.883988, -0.234274, -0.366577, 0.723711, 0.00854463, -1.90755e-05, 0.00759059, 0.033531, 0.41804, 0.0215
832203, 10.8339, 0.511543, -0.0318342, 0.205283, 0.573106, 0.778796, 0.255003, 0.675075, -0.625083, 0.391848, 0.464568, -0.052425, -0.883984, -0.234279, -0.366581, 0.723706, 0.008478, -0.00489045, 2.98001e-05, 0.033472, 0.418552, 0.021635
842359, 10.8439, 0.511543, -0.0318354, 0.205284, 0.57311, 0.778792, 0.255005, 0.67507, -0.625088, 0.391849, 0.46457, -0.0524261, -0.883983, -0.23428, -0.366583, 0.723702, 0.00421936, -0.00246063, 0.0151195, 0.033506, 0.418345, 0.021363
852504, 10.8539, 0.511543, -0.0318355, 0.205283, 0.573111, 0.778792, 0.255004, 0.675071, -0.625088, 0.391847, 0.464567, -0.0524263, -0.883984, -0.23428, -0.366582, 0.723702, -8.34913e-06, -0.00501022, 0.0076898, 0.033258, 0.418526, 0.021631
862693, 10.8639, 0.511543, -0.031837, 0.205285, 0.573114, 0.778788, 0.255008, 0.675065, -0.625092, 0.39185, 0.464572, -0.0524279, -0.883982, -0.234282, -0.366586, 0.723698, 0.00426878, 0.00242908, 0.0153492, 0.033567, 0.418339, 0.021632
872869, 10.8739, 0.511543, -0.0318318, 0.205283, 0.573101, 0.7788, 0.255001, 0.675079, -0.625078, 0.391849, 0.464568, -0.0524228, -0.883984, -0.234279, -0.366581, 0.723711, 2.82635e-05, 1.93771e-05, 0.0076498, 0.033762, 0.41852, 0.021498
883104, 10.8839, 0.511543, -0.0318324, 0.205283, 0.573103, 0.778798, 0.255002, 0.675077, -0.62508, 0.391849, 0.464568, -0.0524236, -0.883984, -0.234279, -0.366581, 0.723709, 2.80717e-05, 1.94529e-05, 0.00764978, 0.033762, 0.41852, 0.021498
893371, 10.8949, 0.511543, -0.0318352, 0.205284, 0.573109, 0.778793, 0.255005, 0.675071, -0.625086, 0.39185, 0.46457, -0.0524263, -0.883983, -0.234281, -0.366583, 0.723703, 4.55445e-05, -9.07508e-05, -2.04642e-05, 0.033317, 0.418271, 0.021498
903691, 10.9049, 0.511543, -0.0318357, 0.205283, 0.573109, 0.778794, 0.255003, 0.675073, -0.625085, 0.391848, 0.464567, -0.0524264, -0.883984, -0.23428, -0.366581, 0.723704, -1.69965e-05, -6.04539e-05, 0.0076098, 0.033318, 0.418523, 0.021496
913959, 10.9149, 0.511544, -0.0318365, 0.205284, 0.573111, 0.778789, 0.255012, 0.675065, -0.625091, 0.391853, 0.464576, -0.0524257, -0.88398, -0.234282, -0.36659, 0.723698, 0.00423997, 0.00240858, 0.00769879, 0.033344, 0.418469, 0.021631
924294, 10.9259, 0.511543, -0.0318341, 0.205284, 0.573109, 0.778793, 0.255006, 0.675071, -0.625087, 0.391849, 0.46457, -0.0524251, -0.883983, -0.23428, -0.366584, 0.723703, 4.52721e-05, -9.05725e-05, -2.04638e-05, 0.033317, 0.418271, 0.021498
934628, 10.9359, 0.511543, -0.0318359, 0.205283, 0.573113, 0.77879, 0.255005, 0.675069, -0.625091, 0.391847, 0.464567, -0.0524264, -0.883984, -0.234279, -0.366582, 0.7237, -1.76112e-05, -6.00532e-05, 0.0076098, 0.033318, 0.418523, 0.021496
944960, 10.9459, 0.511543, -0.0318325, 0.205283, 0.573104, 0.778797, 0.255003, 0.675077, -0.625081, 0.391848, 0.464568, -0.0524237, -0.883984, -0.234279, -0.366581, 0.723708, 5.60054e-05, -0.00503046, 5.97994e-05, 0.033257, 0.418275, 0.021633
955291, 10.9569, 0.511543, -0.0318366, 0.205283, 0.57311, 0.778793, 0.255003, 0.675072, -0.625086, 0.391848, 0.464567, -0.0524271, -0.883984, -0.234281, -0.366581, 0.723703, 0.004238, -0.00240045, 0.0075098, 0.033727, 0.418472, 0.021365
965625, 10.9669, 0.511543, -0.0318325, 0.205284, 0.573101, 0.7788, 0.255002, 0.675078, -0.625078, 0.391851, 0.46457, -0.0524238, -0.883983, -0.23428, -0.366582, 0.72371, -7.92506e-06, -0.0050111, 0.00768954, 0.033258, 0.418526, 0.021631
975965, 10.9769, 0.511543, -0.0318334, 0.205284, 0.573102, 0.778799, 0.255001, 0.675078, -0.625078, 0.391851, 0.464569, -0.0524247, -0.883984, -0.234281, -0.366581, 0.723709, 0.00421024, -0.00243104, -0.000140391, 0.033505, 0.418602, 0.021365
986298, 10.9879, 0.511543, -0.031835, 0.205284, 0.573105, 0.778797, 0.255002, 0.675075, -0.625081, 0.391851, 0.46457, -0.0524263, -0.883983, -0.234282, -0.366582, 0.723707, 4.60766e-05, -9.10979e-05, -2.04646e-05, 0.033317, 0.418271, 0.021498
996575, 10.9979, 0.511538, -0.0318363, 0.205278, 0.573117, 0.778789, 0.255, 0.675072, -0.625092, 0.391839, 0.464559, -0.0524264, -0.883989, -0.234276, -0.366575, 0.723702, 0.00426557, -0.00745845, -7.91455e-05, 0.033222, 0.418227, 0.0215
