timestamp, robot_time[1], robot_ee_pos_error[3], robot_ee_ori_error[3], sensed_forces_moments[6], robot_ee_position[3], robot_ee_orientation[9], robot_ee_linear_velocity[3], robot_ee_angular_velocity[3], joint_angles[7], joint_velocities[7], 
10564, 13.7208, 0.0105418, -0.0682862, 0.110617, -0.234214, -0.37136, 0.715427, 0.0953328, 0.247804, 0.12678, 0.034146, 0.418222, 0.013818, 0.50976, -0.0334932, 0.205228, 0.580702, 0.770931, 0.261628, 0.66641, -0.634725, 0.391179, 0.467634, -0.0528066, -0.882343, -3.80053e-05, -0.00181287, -0.000250004, 0.00381481, 0.000180167, -0.00964427, -0.101356, 0.00804729, -0.0116074, -2.64471, -0.277721, 3.14278, -0.703995, -0.00131996, 0.000759693, -0.00119511, 0.000168811, 0.00611312, -1.90747e-05, 0.00196029
20917, 13.7308, 0.0105496, -0.0682906, 0.110613, -0.234185, -0.37139, 0.71533, 0.0995048, 0.255256, 0.134421, 0.034234, 0.418417, 0.013816, 0.509768, -0.0334976, 0.205224, 0.580811, 0.770827, 0.261695, 0.66632, -0.634853, 0.391126, 0.467629, -0.0527976, -0.882347, 0.000571737, -0.00167455, 0.000499424, 0.0105141, -0.00138947, -0.0198313, -0.101328, 0.00807472, -0.0116168, -2.64469, -0.277568, 3.14278, -0.703967, 0.00105822, 2.88038e-05, -0.000520559, 0.000927772, 0.0215833, -0.000732909, 0.00138174
31272, 13.7418, 0.0105657, -0.0683051, 0.110612, -0.234143, -0.371447, 0.715158, 0.0994783, 0.255274, 0.134421, 0.034234, 0.418417, 0.013816, 0.509784, -0.0335121, 0.205223, 0.580998, 0.770646, 0.261813, 0.666157, -0.635073, 0.391047, 0.467629, -0.0527891, -0.882347, 0.00221019, 1.27547e-05, 0.0020118, 0.011747, -0.00718033, -0.0179676, -0.101305, 0.0081157, -0.0116201, -2.64465, -0.277302, 3.14278, -0.70393, 0.00179771, 0.000276207, 0.00199576, 0.00332792, 0.0216602, 0.00286796, 0.00340773
41561, 13.7518, 0.0105886, -0.0683274, 0.110613, -0.234105, -0.371512, 0.714967, 0.0994496, 0.255291, 0.134421, 0.034234, 0.418417, 0.013816, 0.509807, -0.0335344, 0.205224, 0.581204, 0.770448, 0.26194, 0.665973, -0.635314, 0.390968, 0.467634, -0.0527872, -0.882345, 0.00226849, -0.00237624, -0.000137446, 0.0169357, -0.00210218, -0.0319314, -0.101286, 0.00817032, -0.0116318, -2.64459, -0.277029, 3.14278, -0.703883, 0.000513792, 0.00599194, -0.000254323, 0.00616943, 0.0262626, 2.96992e-06, 0.0102059
51800, 13.7618, 0.0106229, -0.0683508, 0.110619, -0.234068, -0.371592, 0.714758, 0.103712, 0.257729, 0.119219, 0.034037, 0.418242, 0.013952, 0.509841, -0.0335578, 0.20523, 0.581424, 0.770233, 0.262084, 0.665769, -0.635575, 0.390892, 0.467652, -0.0527858, -0.882335, 0.00377294, -0.00304451, 0.00228512, 0.0181384, -0.00716465, -0.0351244, -0.101275, 0.00824059, -0.0116335, -2.6445, -0.276745, 3.14278, -0.703819, 0.000124439, 0.0034611, 0.000320113, 0.00872673, 0.0331171, -0.000199092, 0.00714698
62020, 13.7718, 0.0106657, -0.0683745, 0.110632, -0.234044, -0.371679, 0.714564, 0.107916, 0.250441, 0.111544, 0.034165, 0.418324, 0.013956, 0.509884, -0.0335815, 0.205243, 0.581618, 0.770038, 0.262226, 0.665575, -0.635811, 0.390838, 0.467686, -0.0527869, -0.882317, 0.00365518, -0.00212934, 0.00239746, 0.00950643, -0.00664395, -0.0193733, -0.101261, 0.00831158, -0.0116393, -2.64439, -0.276477, 3.14278, -0.703771, 0.000916562, 0.0029013, -0.000889505, 0.00870336, 0.0199885, -0.000283712, 0.00194707
72241, 13.7828, 0.0107121, -0.0683939, 0.110646, -0.234025, -0.371759, 0.714401, 0.107824, 0.25047, 0.11917, 0.034165, 0.418576, 0.013955, 0.50993, -0.0336009, 0.205257, 0.581774, 0.769877, 0.262351, 0.665412, -0.636006, 0.390798, 0.467724, -0.0527848, -0.882297, 0.00518112, -0.00322579, 0.00259003, 0.0101915, -0.00816332, -0.0219765, -0.101242, 0.00838986, -0.0116425, -2.64427, -0.276218, 3.14278, -0.70376, -0.000531288, 0.00637895, -0.00075096, 0.0129783, 0.0233047, 0.000375774, 0.000192181
82456, 13.7928, 0.0107645, -0.0684088, 0.110673, -0.234024, -0.371846, 0.714271, 0.112008, 0.24805, 0.119023, 0.034131, 0.418528, 0.013822, 0.509983, -0.0336158, 0.205284, 0.581883, 0.769756, 0.262467, 0.665274, -0.636153, 0.390795, 0.467785, -0.0527845, -0.882265, 0.00598176, -0.00331593, 0.00398726, 0.0112992, -0.0109821, -0.0241436, -0.10123, 0.00845073, -0.0116374, -2.64414, -0.276011, 3.14278, -0.703757, -0.000696539, 0.00469302, 4.14995e-05, 0.0142687, 0.0269004, 6.36291e-05, -0.000282966
92670, 13.8028, 0.0108227, -0.0684141, 0.110709, -0.234035, -0.37194, 0.714171, 0.111983, 0.248045, 0.119013, 0.034131, 0.418528, 0.013822, 0.510041, -0.0336211, 0.20532, 0.581947, 0.76967, 0.262575, 0.665161, -0.636256, 0.390818, 0.467866, -0.0527806, -0.882222, 0.00566841, -0.000404783, 0.00434258, 0.00778486, -0.0110961, -0.0133721, -0.101201, 0.00850017, -0.0116374, -2.644, -0.275852, 3.14278, -0.703751, 0.00471178, 0.00261492, -0.00104805, 0.0128982, 0.0191047, -0.000141618, 0.000174717
102862, 13.8128, 0.0108818, -0.0684169, 0.110747, -0.234054, -0.372033, 0.714096, 0.112025, 0.248006, 0.111372, 0.03413, 0.418276, 0.013823, 0.5101, -0.0336239, 0.205358, 0.581978, 0.769613, 0.262673, 0.66507, -0.636326, 0.390861, 0.467957, -0.0527769, -0.882174, 0.00626905, 0.0012111, 0.0039007, 0.000294806, -0.0106655, 0.0015808, -0.101178, 0.00854799, -0.0116353, -2.64386, -0.275741, 3.14279, -0.703744, 0.00419901, 0.00528923, -0.000111429, 0.0151664, 0.00248546, 0.000713819, 0.000459926
