0.0136694,-0.0668368,0.112476,-0.237934,-0.376356,0.725268,-0.134115,0.423195,0.126442,0,0,0,0,0,0,0,0.0136904,-0.0668314,0.112487,-0.237929,-0.37639,0.725233,-0.125607,0.438085,0.118859
0.0136904,-0.0668314,0.112487,-0.237929,-0.37639,0.725233,-0.125607,0.438085,0.118859,0,0,0,0,0,0,0,0.0137262,-0.0668364,0.112506,-0.23794,-0.376438,0.725187,-0.125608,0.433141,0.118934
0.0137262,-0.0668364,0.112506,-0.23794,-0.376438,0.725187,-0.125608,0.433141,0.118934,5e-05,0,0,0,0,0,0,0.0137817,-0.0668327,0.112534,-0.237954,-0.376506,0.725144,-0.121432,0.430642,0.126385
0.0137817,-0.0668327,0.112534,-0.237954,-0.376506,0.725144,-0.121432,0.430642,0.126385,5e-05,0,0,0,0,0,0,0.0138577,-0.0668324,0.112578,-0.237985,-0.376601,0.725088,-0.121444,0.435638,0.118693
0.0138577,-0.0668324,0.112578,-0.237985,-0.376601,0.725088,-0.121444,0.435638,0.118693,5e-05,0,0,0,0,0,0,0.0139445,-0.0668278,0.112623,-0.238016,-0.376701,0.725038,-0.125664,0.433103,0.1189
0.0139445,-0.0668278,0.112623,-0.238016,-0.376701,0.725038,-0.125664,0.433103,0.1189,5e-05,0,0,0,0,0,0,0.0140344,-0.0668318,0.112672,-0.238059,-0.3768,0.72499,-0.125684,0.433084,0.118885
0.0140344,-0.0668318,0.112672,-0.238059,-0.3768,0.72499,-0.125684,0.433084,0.118885,5e-05,0,5e-05,0,0,0,0,0.0141327,-0.0668318,0.112727,-0.23811,-0.376908,0.724954,-0.129963,0.430591,0.118779
0.0141327,-0.0668318,0.112727,-0.23811,-0.376908,0.724954,-0.129963,0.430591,0.118779,5e-05,0,5e-05,0,0,0,0,0.0142314,-0.0668384,0.112787,-0.238171,-0.377018,0.724917,-0.134186,0.423056,0.118732
0.0142314,-0.0668384,0.112787,-0.238171,-0.377018,0.724917,-0.134186,0.423056,0.118732,5e-05,0,5e-05,0,0,0,0,0.0143218,-0.0668429,0.112841,-0.238227,-0.377116,0.724891,-0.134202,0.423033,0.118716
0.0143218,-0.0668429,0.112841,-0.238227,-0.377116,0.724891,-0.134202,0.423033,0.118716,5e-05,0,5e-05,0,0,0,0,0.0144052,-0.0668483,0.112894,-0.238282,-0.377209,0.724866,-0.134191,0.41814,0.111171
0.0144052,-0.0668483,0.112894,-0.238282,-0.377209,0.724866,-0.134191,0.41814,0.111171,5e-05,0,5e-05,0,0,0,0,0.0144982,-0.0668585,0.11296,-0.238351,-0.377322,0.724829,-0.134209,0.418112,0.111153
0.0144982,-0.0668585,0.11296,-0.238351,-0.377322,0.724829,-0.134209,0.418112,0.111153,5e-05,0,0,0,0,0,0,0.0145662,-0.0668708,0.113008,-0.238402,-0.377403,0.724798,-0.134249,0.422963,0.11867
0.0145662,-0.0668708,0.113008,-0.238402,-0.377403,0.724798,-0.134249,0.422963,0.11867,5e-05,0,0,0,0,0,0,0.0146313,-0.0668787,0.113055,-0.238452,-0.377483,0.724774,-0.13432,0.413223,0.126177
0.0146313,-0.0668787,0.113055,-0.238452,-0.377483,0.724774,-0.13432,0.413223,0.126177,5e-05,0,0,0,0,0,0,0.0146969,-0.0668851,0.113105,-0.238503,-0.377566,0.724751,-0.134248,0.418052,0.111114
0.0146969,-0.0668851,0.113105,-0.238503,-0.377566,0.724751,-0.134248,0.418052,0.111114,5e-05,0,0,0,0,0,0,0.0147514,-0.0668944,0.113152,-0.23855,-0.377642,0.724722,-0.130114,0.415634,0.118582
0.0147514,-0.0668944,0.113152,-0.23855,-0.377642,0.724722,-0.130114,0.415634,0.118582,5e-05,0,0,0,0,0,0,0.0148058,-0.0668964,0.113196,-0.238592,-0.377713,0.724706,-0.138503,0.415566,0.11865
0.0148058,-0.0668964,0.113196,-0.238592,-0.377713,0.724706,-0.138503,0.415566,0.11865,0,0,0,0,0,0,0,0.0148481,-0.0669019,0.113233,-0.238629,-0.377773,0.724687,-0.138577,0.415581,0.12627
0.0148481,-0.0669019,0.113233,-0.238629,-0.377773,0.724687,-0.138577,0.415581,0.12627,0,0,0,0,0,0,0,0.0148904,-0.066907,0.11327,-0.238665,-0.377834,0.724665,-0.134292,0.417987,0.111071
0.0148904,-0.066907,0.11327,-0.238665,-0.377834,0.724665,-0.134292,0.417987,0.111071,0,0,0,0,0,0,0,0.0149293,-0.0669109,0.113306,-0.2387,-0.377891,0.724649,-0.134301,0.417973,0.111061
0.0149293,-0.0669109,0.113306,-0.2387,-0.377891,0.724649,-0.134301,0.417973,0.111061,0,0,0,0,0,0,0,0.0149638,-0.0669173,0.113339,-0.238732,-0.377943,0.724629,-0.130136,0.41559,0.126193
0.0149638,-0.0669173,0.113339,-0.238732,-0.377943,0.724629,-0.130136,0.41559,0.126193,0,0,0,0,0,0,0,0.0149936,-0.0669195,0.113365,-0.238758,-0.377985,0.724619,-0.130143,0.41558,0.126186
0.0149936,-0.0669195,0.113365,-0.238758,-0.377985,0.724619,-0.130143,0.41558,0.126186,0,0,0,0,0,0,0,0.0150192,-0.0669268,0.113389,-0.238783,-0.378024,0.7246,-0.134295,0.41796,0.11869
0.0150192,-0.0669268,0.113389,-0.238783,-0.378024,0.7246,-0.134295,0.41796,0.11869,0,0,0,0,0,0,0,0.0150418,-0.0669241,0.113412,-0.238802,-0.378059,0.724596,-0.134382,0.417912,0.133924
0.0150418,-0.0669241,0.113412,-0.238802,-0.378059,0.724596,-0.134382,0.417912,0.133924,0,0,0,0,0,0,0,0.015058,-0.0669296,0.113425,-0.238818,-0.378079,0.724588,-0.134304,0.417946,0.118681
0.015058,-0.0669296,0.113425,-0.238818,-0.378079,0.724588,-0.134304,0.417946,0.118681,0,0,0,0,0,0,0,0.0150717,-0.0669293,0.113439,-0.238828,-0.378104,0.724577,-0.134353,0.417851,0.118637
0.0150717,-0.0669293,0.113439,-0.238828,-0.378104,0.724577,-0.134353,0.417851,0.118637,0,0,0,0,0,0,0,0.0150794,-0.0669289,0.113443,-0.238833,-0.37811,0.724579,-0.138568,0.415469,0.118586
0.0150794,-0.0669289,0.113443,-0.238833,-0.37811,0.724579,-0.138568,0.415469,0.118586,0,0,0,0,0,0,0,0.0150885,-0.0669283,0.113453,-0.238842,-0.378124,0.724579,-0.134411,0.422885,0.118574
0.0150885,-0.0669283,0.113453,-0.238842,-0.378124,0.724579,-0.134411,0.422885,0.118574,0,0,0,0,0,0,0,0.0150881,-0.0669294,0.113452,-0.238841,-0.378124,0.724575,-0.138688,0.420346,0.126084
0.0150881,-0.0669294,0.113452,-0.238841,-0.378124,0.724575,-0.138688,0.420346,0.126084,0,0,0,0,0,0,0,0.0150918,-0.0669339,0.113454,-0.238846,-0.378127,0.724572,-0.134357,0.417845,0.118633
0.0150918,-0.0669339,0.113454,-0.238846,-0.378127,0.724572,-0.134357,0.417845,0.118633,0,0,0,0,0,0,0,0.0150867,-0.0669308,0.113446,-0.238837,-0.378117,0.724574,-0.130218,0.420398,0.126035
0.0150867,-0.0669308,0.113446,-0.238837,-0.378117,0.724574,-0.130218,0.420398,0.126035,0,0,0,0,0,0,0,0.0150907,-0.0669328,0.113449,-0.238841,-0.378122,0.724569,-0.134412,0.422887,0.118574
0.0150907,-0.0669328,0.113449,-0.238841,-0.378122,0.724569,-0.134412,0.422887,0.118574,0,0,0,0,0,0,0,0.0150851,-0.0669307,0.11344,-0.238833,-0.378107,0.72458,-0.134408,0.42289,0.118576
0.0150851,-0.0669307,0.11344,-0.238833,-0.378107,0.72458,-0.134408,0.42289,0.118576,0,0,0,0,0,0,0,0.0150907,-0.0669282,0.113444,-0.238835,-0.378121,0.724575,-0.134384,0.422908,0.126225
0.0150907,-0.0669282,0.113444,-0.238835,-0.378121,0.724575,-0.134384,0.422908,0.126225,0,0,0,0,0,0,0,0.0150852,-0.0669275,0.113439,-0.238829,-0.378108,0.724579,-0.134363,0.42279,0.118557
0.0150852,-0.0669275,0.113439,-0.238829,-0.378108,0.724579,-0.134363,0.42279,0.118557,0,0,0,0,0,0,0,0.0150855,-0.0669269,0.11344,-0.23883,-0.37811,0.724579,-0.130167,0.42529,0.126266
0.0150855,-0.0669269,0.11344,-0.23883,-0.37811,0.724579,-0.130167,0.42529,0.126266,0,0,0,0,0,0,0,0.015089,-0.0669285,0.113441,-0.238833,-0.378111,0.724579,-0.134318,0.422879,0.118606
0.015089,-0.0669285,0.113441,-0.238833,-0.378111,0.724579,-0.134318,0.422879,0.118606,0,0,0,0,0,0,0,0.0150893,-0.06693,0.113443,-0.238835,-0.378113,0.724577,-0.134336,0.422819,0.126206
0.0150893,-0.06693,0.113443,-0.238835,-0.378113,0.724577,-0.134336,0.422819,0.126206,0,0,0,0,0,0,0,0.0150882,-0.0669312,0.113438,-0.238832,-0.378106,0.724579,-0.134408,0.42289,0.118577
0.0150882,-0.0669312,0.113438,-0.238832,-0.378106,0.724579,-0.134408,0.42289,0.118577,0,0,0,0,0,0,0,0.0150879,-0.0669336,0.113438,-0.238833,-0.378106,0.724576,-0.13019,0.41552,0.118507
0.0150879,-0.0669336,0.113438,-0.238833,-0.378106,0.724576,-0.13019,0.41552,0.118507,0,0,0,0,0,0,0,0.0150877,-0.0669314,0.113436,-0.23883,-0.378105,0.724577,-0.130139,0.425321,0.133927
0.0150877,-0.0669314,0.113436,-0.23883,-0.378105,0.724577,-0.130139,0.425321,0.133927,0,0,0,0,0,0,0,0.0150882,-0.0669298,0.113434,-0.238827,-0.378108,0.724574,-0.130173,0.420491,0.126087
0.0150882,-0.0669298,0.113434,-0.238827,-0.378108,0.724574,-0.130173,0.420491,0.126087,0,0,0,0,0,0,0,0.0150874,-0.0669302,0.113435,-0.238828,-0.378103,0.724578,-0.134372,0.417972,0.126307
0.0150874,-0.0669302,0.113435,-0.238828,-0.378103,0.724578,-0.134372,0.417972,0.126307,0,0,0,0,0,0,0,0.0150872,-0.0669277,0.113433,-0.238826,-0.3781,0.724583,-0.125956,0.422872,0.126128
0.0150872,-0.0669277,0.113433,-0.238826,-0.3781,0.724583,-0.125956,0.422872,0.126128,0,0,0,0,0,0,0,0.0150862,-0.066933,0.11343,-0.238826,-0.378096,0.724579,-0.13017,0.420493,0.126088
0.0150862,-0.066933,0.11343,-0.238826,-0.378096,0.724579,-0.13017,0.420493,0.126088,0,0,0,0,0,0,0,0.0150868,-0.066929,0.113432,-0.238825,-0.3781,0.724578,-0.134399,0.417943,0.118648
0.0150868,-0.066929,0.113432,-0.238825,-0.3781,0.724578,-0.134399,0.417943,0.118648,0,0,0,0,0,0,0,0.015088,-0.0669298,0.113433,-0.238827,-0.378107,0.724577,-0.134382,0.422911,0.126227
0.015088,-0.0669298,0.113433,-0.238827,-0.378107,0.724577,-0.134382,0.422911,0.126227,0,0,0,0,0,0,0,0.0150864,-0.0669317,0.113431,-0.238826,-0.378098,0.724578,-0.125956,0.422873,0.126128
0.0150864,-0.0669317,0.113431,-0.238826,-0.378098,0.724578,-0.125956,0.422873,0.126128,0,0,0,0,0,0,0,0.0150859,-0.0669296,0.113428,-0.238822,-0.378096,0.724579,-0.134344,0.422864,0.110949
0.0150859,-0.0669296,0.113428,-0.238822,-0.378096,0.724579,-0.134344,0.422864,0.110949,0,0,0,0,0,0,0,0.0150859,-0.0669313,0.113428,-0.238823,-0.378095,0.724577,-0.13017,0.420494,0.126089
0.0150859,-0.0669313,0.113428,-0.238823,-0.378095,0.724577,-0.13017,0.420494,0.126089,0,0,0,0,0,0,0,0.015085,-0.0669328,0.113425,-0.238822,-0.378092,0.724576,-0.134425,0.422825,0.126179
0.015085,-0.0669328,0.113425,-0.238822,-0.378092,0.724576,-0.134425,0.422825,0.126179,0,0,0,0,0,0,0,0.0150852,-0.0669298,0.113425,-0.23882,-0.378091,0.724581,-0.134425,0.422825,0.126179
0.0150852,-0.0669298,0.113425,-0.23882,-0.378091,0.724581,-0.134425,0.422825,0.126179,0,0,0,0,0,0,0,0.0150847,-0.0669289,0.113423,-0.238819,-0.378088,0.724585,-0.125937,0.422935,0.11852
0.0150847,-0.0669289,0.113423,-0.238819,-0.378088,0.724585,-0.125937,0.422935,0.11852,0,0,0,0,0,0,0,0.0150848,-0.0669309,0.113423,-0.238819,-0.378089,0.724581,-0.134396,0.422855,0.13384
0.0150848,-0.0669309,0.113423,-0.238819,-0.378089,0.724581,-0.134396,0.422855,0.13384,0,0,0,0,0,0,0,0.0150842,-0.0669292,0.113421,-0.238816,-0.378085,0.724583,-0.12589,0.422846,0.11851
0.0150842,-0.0669292,0.113421,-0.238816,-0.378085,0.724583,-0.12589,0.422846,0.11851,0,0,0,0,0,0,0,0.0150891,-0.0669289,0.113427,-0.238822,-0.378096,0.724579,-0.13012,0.425384,0.126319
